序号,代码,名称,第二板日期,买入日,买入价,卖出日,卖出价,净收益率,回调等待天数,第二板成交额(亿)
7655,600410,华胜天成,20250819,20250822,20.752,20250827,25.869,24.5559%,3,90.84
7656,600990,四创电子,20250819,20250825,33.107,20250828,30.485,-8.0193%,4,14.35
7657,603083,剑桥科技,20250819,20250903,82.716,20250908,80.365,-2.9429%,11,12.93
7658,603192,汇得科技,20250819,20250822,24.452,20250827,23.538,-3.8379%,3,3.91
7659,603339,四方科技,20250819,20250828,16.273,20250902,15.737,-3.3938%,7,6.39
7660,605068,明新旭腾,20250819,20250825,23.372,20250828,22.229,-4.9897%,4,3.16
7661,605303,园林股份,20250819,20250829,18.869,20250903,17.111,-9.4166%,8,2.40
7662,000799,酒鬼酒,20250820,20250829,65.233,20250903,67.666,3.6306%,7,20.22
7663,002177,御银股份,20250820,20250828,8.310,20250902,8.392,0.8825%,6,18.57
7664,002428,云南锗业,20250820,20250828,27.814,20250902,30.885,10.9400%,6,18.46
7665,002553,南方精工,20250820,20250827,32.916,20250901,33.363,1.2576%,5,8.04
7666,600218,全柴动力,20250820,20250826,9.905,20250829,9.725,-1.9154%,4,2.80
7667,600503,华丽家族,20250820,20250825,3.112,20250828,2.998,-3.7334%,3,17.43
7668,600590,泰豪科技,20250820,20250826,11.803,20250829,11.361,-3.8413%,4,1.76
7669,600658,电子城,20250820,20250825,7.554,20250828,6.647,-12.1086%,3,14.29
7670,600980,北矿科技,20250820,20250827,25.428,20250901,28.401,11.5923%,5,6.68
7671,603038,华立股份,20250820,20250827,17.299,20250901,15.942,-7.9423%,5,4.35
7672,603158,腾龙股份,20250820,20250901,12.446,20250904,10.775,-13.5307%,8,16.07
7673,605028,世茂能源,20250820,20250827,22.871,20250901,22.169,-3.1716%,5,3.25
7674,000650,仁和药业,20250821,20250827,6.323,20250901,6.127,-3.2033%,4,1.69
7675,002190,成飞集成,20250821,20250829,47.624,20250903,48.376,1.4790%,6,20.09
7676,002953,日丰股份,20250821,20250903,13.748,20250908,12.945,-5.9434%,9,0.47
7677,600156,华升股份,20250821,20250828,8.824,20250902,9.495,7.5021%,5,2.59
7678,603101,汇嘉时代,20250821,20250828,10.476,20250902,10.866,3.6163%,5,7.36
7679,000617,中油资本,20250822,20250903,11.434,20250908,10.543,-7.8926%,8,81.49
7680,002212,天融信,20250822,20250902,11.126,20250905,9.705,-12.8671%,7,10.05
7681,002838,道恩股份,20250822,20250828,26.894,20250902,26.538,-1.4264%,4,8.93
7682,600246,万通发展,20250822,20250901,12.606,20250904,14.393,14.0715%,6,1.12
7683,600475,华光环能,20250822,20250827,21.855,20250901,21.573,-1.3890%,3,4.41
7684,000877,天山股份,20250825,20250829,6.793,20250903,6.487,-4.6138%,4,13.14
7685,002217,ST合力泰,20250825,20250901,3.432,20250904,3.988,16.1103%,5,7.85
7686,002378,章源钨业,20250825,20250904,14.047,20250909,13.913,-1.0538%,8,6.73
7687,002402,和而泰,20250825,20250903,37.040,20250908,36.443,-1.7111%,7,27.76
7688,300192,科德教育,20250825,20250829,17.223,20250903,14.593,-15.3701%,4,0.69
7689,600728,佳都科技,20250825,20250829,7.426,20250903,6.829,-8.1413%,4,1.47
7690,603019,中科曙光,20250825,20250901,89.105,20250904,86.607,-2.9033%,5,15.86
7691,603716,塞力医疗,20250825,20250829,32.216,20250903,30.385,-5.7844%,4,15.08
7692,605255,天普股份,20250825,20251020,81.071,20251023,87.856,8.2699%,16,0.06
7693,000070,特发信息,20250826,20250902,11.336,20250905,9.845,-13.2496%,5,22.18
7694,001330,博纳影业,20250826,20250829,5.333,20250903,5.297,-0.7622%,3,4.32
7695,002600,领益智造,20250826,20250903,14.377,20250908,13.963,-2.9807%,6,82.78
7696,300096,ST易联众,20250826,20250904,5.693,20250909,6.797,19.2885%,7,4.62
7697,600113,浙江东日,20250826,20250905,56.898,20250910,58.951,3.5066%,8,8.49
7698,600118,中国卫星,20250826,20250902,36.786,20250905,32.892,-10.6877%,5,42.19
7699,600410,华胜天成,20250826,20250901,22.163,20250904,21.451,-3.3117%,4,98.47
7700,601869,长飞光纤,20250826,20250903,83.242,20250908,83.618,0.3524%,6,13.59
7701,603083,剑桥科技,20250826,20250903,82.716,20250908,80.365,-2.9429%,6,1.96
7702,603098,森特股份,20250826,20250829,14.267,20250903,13.443,-5.8745%,3,7.14
7703,603929,亚翔集成,20250826,20250903,38.869,20250908,38.071,-2.1542%,6,3.04
7704,688228,开普云,20250826,20250903,127.063,20250908,115.952,-8.8448%,6,0.43
7705,001296,长江材料,20250827,20250901,22.054,20250904,23.391,5.9636%,3,6.65
7706,002082,ST万邦,20250827,20250910,9.745,20250915,10.295,5.5438%,10,6.83
7707,002212,天融信,20250827,20250902,11.126,20250905,9.705,-12.8671%,4,45.79
7708,002232,启明信息,20250827,20250903,21.987,20250908,21.185,-3.7457%,5,19.24
7709,603177,德创环保,20250827,20250904,11.986,20250909,11.344,-5.4535%,6,0.88
7710,603181,皇马科技,20250827,20250901,16.496,20250904,16.130,-2.3206%,3,8.92
7711,603363,傲农生物,20250827,20250904,4.572,20250909,5.327,16.4136%,6,6.91
7712,603859,能科科技,20250827,20250901,46.933,20250904,44.128,-6.0777%,3,6.49
7713,605188,国光连锁,20250827,20250908,18.674,20250911,17.786,-4.8564%,8,4.55
7714,000061,农产品,20250828,20250903,7.884,20250908,7.926,0.4339%,4,6.09
7715,002053,云南能投,20250828,20250904,13.377,20250909,13.523,0.9956%,5,8.05
7716,002195,岩山科技,20250828,20250905,7.792,20250910,7.654,-1.8675%,6,127.12
7717,301389,隆扬电子,20250828,20250903,65.847,20250908,65.281,-0.9589%,4,26.96
7718,301488,豪恩汽电,20250828,20250911,138.669,20250916,183.508,32.2351%,10,6.99
7719,603068,博通集成,20250828,20250903,42.511,20250908,40.999,-3.6561%,4,1.19
7720,603222,济民健康,20250828,20250904,10.895,20250909,11.994,9.9827%,5,13.13
7721,603893,瑞芯微,20250828,20250903,213.727,20250908,197.901,-7.5047%,4,66.40
7722,603948,建业股份,20250828,20250904,23.512,20250909,23.448,-0.3700%,5,1.06
7723,000831,中国稀土,20250829,20250904,55.999,20250909,52.295,-6.7147%,4,51.66
7724,002115,三维通信,20250829,20250908,11.016,20250911,13.743,24.6616%,6,35.08
7725,002256,兆新股份,20250829,20250905,2.901,20250910,2.799,-3.6448%,5,1.04
7726,601869,长飞光纤,20250829,20250903,83.242,20250908,83.618,0.3524%,3,17.05
7727,603020,爱普股份,20250829,20250903,9.865,20250908,9.465,-4.1514%,3,4.16
7728,002074,国轩高科,20250901,20250916,45.383,20250919,44.338,-2.4023%,11,63.16
7729,002210,飞马国际,20250901,20250908,3.442,20250911,3.328,-3.3944%,5,10.04
7730,002484,江海股份,20250901,20250905,31.339,20250910,31.657,0.9163%,4,19.78
7731,600521,华海药业,20250901,20250910,24.423,20250915,24.369,-0.3227%,7,27.42
7732,601929,吉视传媒,20250901,20250905,4.582,20250910,5.577,21.6123%,4,25.45
7733,603032,德新科技,20250901,20250905,21.048,20250910,23.365,10.9122%,4,3.07
7734,603590,康辰药业,20250901,20250905,55.778,20250910,55.192,-1.1497%,4,4.71
7735,605288,凯迪股份,20250901,20250911,70.078,20250916,70.344,0.2793%,8,2.56
7736,000661,长春高新,20250902,20250910,123.914,20250915,125.579,1.2439%,6,26.98
7737,000981,山子高科,20250902,20250905,2.331,20250910,2.399,2.8013%,3,28.76
7738,002846,英联股份,20250902,20250915,19.975,20250918,20.075,0.4005%,9,5.11
7739,002975,博杰股份,20250902,20250909,43.859,20250912,48.665,10.8573%,5,0.90
7740,600021,上海电力,20250902,20250911,19.350,20250916,21.159,9.2528%,7,8.20
7741,601069,西部黄金,20250902,20250916,32.040,20250919,27.670,-13.7387%,10,9.60
7742,601212,白银有色,20250902,20250905,3.792,20250910,4.148,9.2892%,3,3.57
7743,603257,中国瑞林,20250902,20250909,64.582,20250912,70.465,9.0085%,5,6.81
7744,002021,中捷资源,20250903,20250909,2.711,20250912,2.789,2.7491%,4,8.47
7745,002547,ST春兴,20250903,20250916,5.963,20250919,5.897,-1.2057%,9,1.99
7746,300092,科新机电,20250903,20250911,18.509,20250916,17.491,-5.6000%,6,17.13
7747,603051,鹿山新材,20250903,20250910,24.872,20250915,25.417,2.0906%,5,2.51
7748,603839,安正时尚,20250903,20250910,8.854,20250915,8.396,-5.2796%,5,0.51
7749,002067,景兴纸业,20250904,20250912,5.283,20250917,6.497,22.8830%,6,23.08
7750,002150,正泰电源,20250904,20250910,15.948,20250915,15.952,-0.0746%,4,1.42
7751,002269,美邦服饰,20250904,20250910,2.591,20250915,3.108,19.8572%,4,13.06
7752,600376,首开股份,20250904,20250924,7.504,20250929,7.026,-6.4604%,14,4.67
7753,600697,欧亚集团,20250904,20250909,13.877,20250912,13.763,-0.9202%,3,7.75
7754,002759,ST天际,20250905,20250916,16.968,20250919,16.722,-1.5547%,7,2.13
7755,603285,键邦股份,20250905,20250916,29.665,20250919,25.937,-12.6664%,7,1.52
7756,603709,中源家居,20250905,20250911,11.406,20250916,11.094,-2.8289%,4,0.99
7757,002407,多氟多,20250908,20250915,16.914,20250918,16.658,-1.6181%,5,39.40
7758,002709,天赐材料,20250908,20250915,28.016,20250918,28.958,3.2606%,5,42.66
7759,300539,横河精密,20250908,20250915,37.179,20250918,40.210,8.0534%,5,8.10
7760,600699,均胜电子,20250908,20250915,25.585,20250918,36.684,43.2807%,5,22.56
7761,600977,中国电影,20250908,20250919,17.477,20250924,15.270,-12.7246%,9,13.17
7762,603200,上海洗霸,20250908,20250915,102.021,20250918,96.122,-5.8822%,5,18.45
7763,605298,必得科技,20250908,20250922,50.175,20250925,45.577,-9.2637%,10,3.81
7764,000980,众泰汽车,20250909,20250919,3.622,20250924,3.348,-7.6511%,8,8.31
7765,001332,锡装股份,20250909,20250919,34.760,20250924,39.866,14.5882%,8,4.09
7766,003036,泰坦股份,20250909,20250912,18.323,20250917,17.565,-4.2365%,3,1.12
7767,600173,卧龙新能,20250909,20250919,8.304,20250924,8.266,-0.5610%,8,4.61
7768,603717,天域生物,20250909,20250917,10.105,20250922,9.055,-10.4867%,6,6.16
7769,000718,苏宁环球,20250910,20250918,3.262,20250923,2.649,-18.8929%,6,4.04
7770,000809,和展能源,20250910,20250915,3.252,20250918,3.218,-1.1221%,3,4.60
7771,002181,粤传媒,20250910,20250916,8.791,20250919,7.863,-10.6595%,4,11.18
7772,600103,青山纸业,20250910,20250922,3.993,20250925,3.819,-4.4553%,8,13.58
7773,601116,三江购物,20250910,20250918,14.907,20250923,14.453,-3.1500%,6,6.86
7774,603101,汇嘉时代,20250910,20250917,12.647,20250922,12.175,-3.8353%,5,8.85
7775,603163,圣晖集成,20250910,20250916,46.493,20250919,43.768,-5.9613%,4,4.99
7776,603516,淳中科技,20250910,20250923,163.873,20250926,161.320,-1.6577%,9,14.05
7777,002384,东山精密,20250911,20250922,78.039,20250925,72.964,-6.6038%,7,68.65
7778,002905,金逸影视,20250911,20250922,12.516,20250925,10.875,-13.2165%,7,5.97
7779,600776,东方通信,20250911,20250918,13.532,20250923,13.168,-2.7852%,5,14.34
7780,601138,工业富联,20250911,20250926,66.603,20251009,66.097,-0.8602%,11,152.89
7781,603228,景旺电子,20250911,20250925,68.474,20250930,63.868,-6.8269%,10,15.49
7782,603359,ST东珠,20250911,20250917,9.935,20250922,9.595,-3.5199%,4,0.06
7783,605398,XD新炬网,20250911,20250917,34.207,20250922,31.914,-6.8035%,4,1.38
7784,001202,炬申股份,20250912,20250918,17.579,20250923,16.892,-4.0095%,4,3.07
7785,002335,科华数据,20250912,20250919,48.645,20250924,50.782,4.2916%,5,6.60
7786,002491,通鼎互联,20250912,20250918,6.283,20250923,6.067,-3.5406%,4,8.06
7787,002772,众兴菌业,20250912,20250919,9.752,20250924,9.122,-6.5545%,5,6.60
7788,002968,新大正,20250912,20251009,11.567,20251014,12.025,3.8614%,3,2.13
7789,600601,方正科技,20250912,20250919,11.836,20250924,10.775,-9.0668%,5,37.08
7790,601619,嘉泽新能,20250912,20250917,4.362,20250922,4.638,6.2156%,3,3.82
7791,603083,剑桥科技,20250912,20250922,114.597,20250925,111.664,-2.6595%,6,35.28
7792,605289,罗曼股份,20250912,20250925,45.944,20250930,50.739,10.3359%,9,2.24
7793,000981,山子高科,20250915,20250925,3.822,20250930,4.008,4.7689%,8,38.45
7794,002146,荣盛发展,20250915,20250919,1.851,20250924,1.629,-12.0800%,4,15.73
7795,600162,香江控股,20250915,20250923,2.486,20250926,2.114,-15.0744%,6,2.91
7796,600170,上海建工,20250915,20250923,3.097,20250926,3.013,-2.7822%,6,5.44
7797,600376,首开股份,20250915,20250924,7.504,20250929,7.026,-6.4604%,7,26.38
7798,600977,中国电影,20250915,20250919,17.477,20250924,15.270,-12.7246%,4,34.23
7799,603127,昭衍新药,20250915,20250919,39.400,20250924,36.372,-7.7850%,4,23.92
7800,603959,ST百利,20250915,20250922,6.113,20250925,6.097,-0.3635%,5,3.54
7801,605303,园林股份,20250915,20250919,16.678,20250924,16.512,-1.0989%,4,5.67
7802,000559,万向钱潮,20250916,20250923,9.895,20250926,10.615,7.1739%,5,18.26
7803,001234,泰慕士,20250916,20250925,32.036,20250930,27.596,-13.9588%,7,0.96
7804,002183,怡亚通,20250916,20250922,5.363,20250925,5.287,-1.5046%,4,20.08
7805,300959,线上线下,20250916,20250929,75.218,20251010,83.428,10.8159%,9,6.23
7806,603266,天龙股份,20250916,20250922,24.662,20250925,25.947,5.1091%,4,7.38
7807,603655,朗博科技,20250916,20250922,42.771,20250925,38.931,-9.0800%,4,2.96
7808,603829,洛凯股份,20250916,20250919,22.191,20250924,22.239,0.1153%,3,1.86
7809,000700,模塑科技,20250917,20250922,11.339,20250925,11.017,-2.9326%,3,10.61
7810,002067,景兴纸业,20250917,20250923,5.973,20250926,5.697,-4.7180%,4,1.08
7811,002126,银轮股份,20250917,20250922,40.062,20250925,41.921,4.5403%,3,13.57
7812,600699,均胜电子,20250917,20250925,36.430,20250930,35.004,-4.0136%,6,4.19
7813,600735,ST新华锦,20250917,20250922,5.843,20250925,6.047,3.3923%,3,4.24
7814,600816,建元信托,20250917,20250922,3.252,20250925,3.088,-5.1181%,3,5.46
7815,603618,杭电股份,20250917,20250926,9.415,20251009,9.315,-1.1554%,7,4.57
7816,603626,科森科技,20250917,20250923,15.558,20250926,14.183,-8.9372%,4,12.92
7817,603786,科博达,20250917,20251010,100.910,20251015,87.096,-13.7894%,11,4.95
7818,002059,云南旅游,20250918,20250925,6.203,20250930,6.007,-3.2614%,5,7.59
7819,301013,利和兴,20250918,20250925,27.724,20250930,30.685,10.5796%,5,25.44
7820,600143,金发科技,20250918,20250923,20.600,20250926,19.990,-3.0626%,3,132.17
7821,600337,ST美克,20250918,20250923,2.261,20250926,2.299,1.5682%,3,4.57
7822,600651,飞乐音响,20250918,20250925,8.974,20250930,8.666,-3.5411%,5,14.39
7823,603269,海鸥股份,20250918,20250926,9.169,20251009,10.017,9.1534%,6,6.04
7824,603297,永新光学,20250918,20250924,113.137,20250929,108.056,-4.5907%,4,7.67
7825,603988,中电电机,20250918,20250923,28.149,20250926,29.070,3.1733%,3,9.37
7826,002641,公元股份,20250919,20250924,4.392,20250929,4.248,-3.3858%,3,0.69
7827,002674,兴业科技,20250919,20250929,16.608,20251010,15.572,-6.3384%,6,0.59
7828,600400,红豆股份,20250919,20250929,3.052,20251010,2.829,-7.4059%,6,9.40
7829,600706,曲江文旅,20250919,20250925,11.256,20250930,10.775,-4.3736%,4,8.63
7830,601869,长飞光纤,20250919,20250925,107.404,20250930,105.487,-1.8843%,4,28.97
7831,603686,福龙马,20250919,20250926,23.589,20251009,21.916,-7.1913%,5,8.23
7832,001309,德明利,20250922,20251014,201.781,20251017,190.615,-5.6338%,10,14.22
7833,002453,华软科技,20250922,20250930,7.504,20251013,6.887,-8.3252%,6,0.82
7834,002549,凯美特气,20250922,20250929,23.712,20251010,22.639,-4.6259%,5,35.15
7835,600996,贵广网络,20250922,20250929,9.305,20251010,9.795,5.1710%,5,5.07
7836,603421,鼎信通讯,20250922,20250926,7.604,20251009,8.076,6.1095%,4,3.99
7837,002249,大洋电机,20250923,20251009,11.071,20251014,10.650,-3.9016%,6,42.76
7838,002402,和而泰,20250923,20250929,52.057,20251010,49.736,-4.5584%,4,1.71
7839,002513,蓝丰生化,20250923,20251013,7.684,20251016,7.516,-2.2812%,8,2.94
7840,002925,盈趣科技,20250923,20250926,19.373,20251009,20.543,5.9396%,3,16.82
7841,300111,向日葵,20250923,20250930,7.584,20251013,6.557,-13.6430%,5,28.25
7842,300250,初灵信息,20250923,20250929,23.392,20251010,24.908,6.3803%,4,21.45
7843,600105,永鼎股份,20250923,20251016,14.792,20251021,13.398,-9.5244%,11,25.39
7844,600167,联美控股,20250923,20251009,8.567,20251014,8.998,4.9333%,6,0.48
7845,600635,大众公用,20250923,20250926,5.263,20251009,6.407,21.6413%,3,2.28
7846,603239,浙江仙通,20250923,20250926,20.390,20251009,20.240,-0.8372%,3,6.12
7847,603322,超讯科技,20250923,20251014,55.458,20251017,53.073,-4.3992%,9,16.03
7848,002040,南京港,20250924,20250929,10.199,20251010,10.009,-1.9639%,3,4.99
7849,300604,长川科技,20250924,20251010,94.457,20251015,83.888,-11.2894%,6,113.23
7850,600159,大龙地产,20250924,20250926,3.162,20251009,2.859,-9.6841%,2,4.72
7851,600895,张江高科,20250924,20251010,47.374,20251015,47.546,0.2642%,6,69.60
7852,603090,宏盛股份,20250924,20251009,53.427,20251014,50.615,-5.3633%,5,3.39
7853,603316,诚邦股份,20250924,20250930,12.656,20251013,12.714,0.3529%,4,3.68
7854,605055,迎丰股份,20250924,20251009,9.945,20251014,9.675,-2.8130%,5,3.01
7855,605358,立昂微,20250924,20251009,32.846,20251014,33.853,2.9647%,5,9.42
7856,002029,七匹狼,20250925,20250930,7.848,20251013,8.700,10.7529%,3,3.18
7857,002129,TCL中环,20250925,20251013,8.804,20251016,9.445,7.1790%,6,31.50
7858,002295,精艺股份,20250925,20251013,13.667,20251016,13.063,-4.5148%,6,0.54
7859,002298,中电鑫龙,20250925,20250930,12.226,20251013,12.604,2.9883%,3,32.44
7860,603156,养元饮品,20250925,20251014,30.415,20251017,27.936,-8.2511%,7,2.40
7861,688585,上纬新材,20250925,20251014,87.043,20251017,84.158,-3.4151%,2,9.57
7862,000020,深华发Ａ,20250926,20251009,15.168,20251014,14.543,-4.2197%,3,2.74
7863,600769,祥龙电业,20250926,20251017,13.287,20251022,14.573,9.5794%,9,6.27
7864,601218,吉鑫科技,20250926,20251016,6.028,20251021,5.562,-7.8272%,8,10.97
7865,601619,嘉泽新能,20250926,20251014,5.433,20251017,5.037,-7.3751%,6,9.46
7866,688109,品茗科技,20250926,20251015,103.802,20251020,129.015,24.1901%,7,0.74
7867,000559,万向钱潮,20250929,20251013,10.705,20251016,11.394,6.3356%,4,40.05
7868,002140,东华科技,20250929,20251013,11.986,20251016,12.274,2.3017%,4,2.51
7869,002759,ST天际,20250929,20251023,22.031,20251028,22.529,2.1592%,12,7.86
7870,300080,易成新能,20250929,20251014,5.213,20251017,5.087,-2.5009%,5,7.17
7871,000981,山子高科,20250930,20251014,4.392,20251017,4.378,-0.4275%,4,61.97
7872,002150,正泰电源,20250930,20251013,18.269,20251016,18.411,0.6754%,3,8.91
7873,002670,国盛证券,20250930,20251013,20.240,20251016,20.750,2.4173%,3,53.36
7874,300948,冠中生态,20250930,20251016,19.009,20251021,18.861,-0.8835%,6,0.25
7875,603026,石大胜华,20250930,20251022,55.568,20251027,55.662,0.0699%,10,9.58
7876,603810,丰山集团,20250930,20251014,16.081,20251017,17.374,7.9422%,4,1.74
7877,605376,博迁新材,20250930,20251013,54.987,20251016,58.401,6.1074%,3,12.44
7878,000021,深科技,20251009,20251015,29.295,20251020,27.746,-5.3860%,4,53.30
7879,000923,河钢资源,20251009,20251015,17.469,20251020,16.882,-3.4613%,4,9.31
7880,002295,精艺股份,20251009,20251013,13.667,20251016,13.063,-4.5148%,2,3.41
7881,600362,江西铜业,20251009,20251015,37.601,20251020,36.294,-3.5758%,4,13.41
7882,600711,盛屯矿业,20251009,20251015,10.907,20251020,10.297,-5.6980%,4,47.79
7883,603011,合锻智能,20251009,20251017,24.572,20251022,22.939,-6.7488%,6,1.93
7884,000819,岳阳兴长,20251010,20251016,18.819,20251021,17.851,-5.2454%,4,5.52
7885,000969,安泰科技,20251010,20251021,19.580,20251024,19.910,1.5867%,7,17.87
7886,002084,海鸥住工,20251010,20251017,4.022,20251022,4.478,11.2314%,5,2.37
7887,002910,庄园牧场,20251010,20251015,10.425,20251020,10.195,-2.3092%,3,3.01
7888,002941,新疆交建,20251010,20251017,19.160,20251022,19.990,4.2343%,5,19.59
7889,600078,澄星股份,20251010,20251023,8.614,20251028,8.906,3.2809%,9,1.62
7890,600635,大众公用,20251010,20251016,6.843,20251021,7.136,4.1816%,4,13.11
7891,601212,白银有色,20251010,20251022,5.153,20251027,5.177,0.3820%,8,12.79
7892,601611,中国核建,20251010,20251020,10.745,20251023,10.885,1.1953%,6,13.56
7893,000006,深振业Ａ,20251013,20251016,11.176,20251021,11.964,6.9549%,3,7.41
7894,002208,合肥城建,20251013,20251028,13.937,20251031,12.584,-9.8099%,11,5.19
7895,002549,凯美特气,20251013,20251017,25.673,20251022,24.638,-4.1321%,4,25.90
